image_path,annotation_path,label,x1,y1,x2,y2,source_folder
Test\Images\127\0662.jpg,Test\Annotations\127\0662.txt,1,273,144,307,179,127
Test\Images\151\0160.jpg,Test\Annotations\151\0160.txt,1,170,358,217,479,151
Test\Images\124\0022.jpg,Test\Annotations\124\0022.txt,1,328,429,371,451,124
Test\Images\115\0006.jpg,Test\Annotations\115\0006.txt,0,,,,,115
Test\Images\120\0175.jpg,Test\Annotations\120\0175.txt,0,,,,,120
Test\Images\151\0230.jpg,Test\Annotations\151\0230.txt,1,206,338,255,438,151
Test\Images\124\0089.jpg,Test\Annotations\124\0089.txt,1,536,235,559,324,124
Test\Images\147\0466.jpg,Test\Annotations\147\0466.txt,0,,,,,147
Test\Images\103\0062.jpg,Test\Annotations\103\0062.txt,1,97,130,132,169,103
Test\Images\131\0352.jpg,Test\Annotations\131\0352.txt,1,366,241,458,367,131
Test\Images\136\0217.jpg,Test\Annotations\136\0217.txt,0,,,,,136
Test\Images\105\0023.jpg,Test\Annotations\105\0023.txt,1,224,235,318,292,105
Test\Images\101\0178.jpg,Test\Annotations\101\0178.txt,0,,,,,101
Test\Images\135\0075.jpg,Test\Annotations\135\0075.txt,1,429,333,500,463,135
Test\Images\133\0314.jpg,Test\Annotations\133\0314.txt,1,375,292,556,466,133
Test\Images\139\0069.jpg,Test\Annotations\139\0069.txt,1,291,217,385,283,139
Test\Images\109\0007.jpg,Test\Annotations\109\0007.txt,0,,,,,109
Test\Images\143\0386.jpg,Test\Annotations\143\0386.txt,1,340,327,374,363,143
Test\Images\127\0635.jpg,Test\Annotations\127\0635.txt,1,304,119,337,163,127
Test\Images\108\0023.jpg,Test\Annotations\108\0023.txt,1,295,369,410,415,108
Test\Images\146\0196.jpg,Test\Annotations\146\0196.txt,1,187,95,274,187,146
Test\Images\124\0010.jpg,Test\Annotations\124\0010.txt,1,257,442,298,463,124
Test\Images\127\0411.jpg,Test\Annotations\127\0411.txt,1,328,122,385,181,127
Test\Images\101\0119.jpg,Test\Annotations\101\0119.txt,1,468,206,530,366,101
Test\Images\132\0361.jpg,Test\Annotations\132\0361.txt,1,148,99,310,243,132
Test\Images\147\0396.jpg,Test\Annotations\147\0396.txt,1,42,180,159,405,147
Test\Images\148\0020.jpg,Test\Annotations\148\0020.txt,0,,,,,148
Test\Images\138\0017.jpg,Test\Annotations\138\0017.txt,0,,,,,138
Test\Images\120\0213.jpg,Test\Annotations\120\0213.txt,1,374,106,466,217,120
Test\Images\118\0165.jpg,Test\Annotations\118\0165.txt,0,,,,,118
Test\Images\160\0373.jpg,Test\Annotations\160\0373.txt,1,413,285,467,338,160
Test\Images\106\0176.jpg,Test\Annotations\106\0176.txt,1,228,89,364,203,106
Test\Images\134\0109.jpg,Test\Annotations\134\0109.txt,0,,,,,134
Test\Images\120\0174.jpg,Test\Annotations\120\0174.txt,0,,,,,120
Test\Images\114\0003.jpg,Test\Annotations\114\0003.txt,0,,,,,114
Test\Images\101\0152.jpg,Test\Annotations\101\0152.txt,1,305,259,400,433,101
Test\Images\139\0442.jpg,Test\Annotations\139\0442.txt,1,0,148,87,374,139
Test\Images\119\0096.jpg,Test\Annotations\119\0096.txt,1,303,305,341,339,119
Test\Images\115\0071.jpg,Test\Annotations\115\0071.txt,1,410,76,468,146,115
Test\Images\126\0103.jpg,Test\Annotations\126\0103.txt,1,111,52,460,318,126
Test\Images\153\0140.jpg,Test\Annotations\153\0140.txt,1,158,342,262,433,153
Test\Images\117\0034.jpg,Test\Annotations\117\0034.txt,1,205,270,283,335,117
Test\Images\143\0400.jpg,Test\Annotations\143\0400.txt,1,351,309,388,343,143
Test\Images\149\0047.jpg,Test\Annotations\149\0047.txt,1,126,18,291,123,149
Test\Images\118\0126.jpg,Test\Annotations\118\0126.txt,1,435,272,478,317,118
Test\Images\147\0373.jpg,Test\Annotations\147\0373.txt,0,,,,,147
Test\Images\109\0137.jpg,Test\Annotations\109\0137.txt,1,214,169,246,195,109
Test\Images\110\0076.jpg,Test\Annotations\110\0076.txt,1,451,50,523,143,110
Test\Images\151\0018.jpg,Test\Annotations\151\0018.txt,1,311,234,330,280,151
Test\Images\154\0235.jpg,Test\Annotations\154\0235.txt,1,406,63,452,103,154
Test\Images\103\0039.jpg,Test\Annotations\103\0039.txt,1,61,31,87,59,103
Test\Images\147\0060.jpg,Test\Annotations\147\0060.txt,1,9,155,71,292,147
Test\Images\136\0181.jpg,Test\Annotations\136\0181.txt,0,,,,,136
Test\Images\130\0038.jpg,Test\Annotations\130\0038.txt,1,339,6,412,78,130
Test\Images\126\0021.jpg,Test\Annotations\126\0021.txt,1,66,7,178,49,126
Test\Images\133\0261.jpg,Test\Annotations\133\0261.txt,1,74,304,377,479,133
Test\Images\102\0085.jpg,Test\Annotations\102\0085.txt,1,279,260,352,369,102
Test\Images\143\0033.jpg,Test\Annotations\143\0033.txt,1,512,252,557,306,143
Test\Images\108\0134.jpg,Test\Annotations\108\0134.txt,1,228,163,396,359,108
Test\Images\132\0331.jpg,Test\Annotations\132\0331.txt,1,100,141,277,297,132
Test\Images\127\0485.jpg,Test\Annotations\127\0485.txt,1,323,122,367,165,127
Test\Images\151\0363.jpg,Test\Annotations\151\0363.txt,1,130,357,200,411,151
Test\Images\129\0225.jpg,Test\Annotations\129\0225.txt,1,315,274,361,330,129
Test\Images\148\0088.jpg,Test\Annotations\148\0088.txt,1,374,42,404,66,148
Test\Images\154\0066.jpg,Test\Annotations\154\0066.txt,1,283,99,302,120,154
Test\Images\158\0049.jpg,Test\Annotations\158\0049.txt,1,330,391,463,437,158
Test\Images\118\0104.jpg,Test\Annotations\118\0104.txt,1,418,344,473,389,118
Test\Images\109\0120.jpg,Test\Annotations\109\0120.txt,1,195,158,231,184,109
Test\Images\145\0209.jpg,Test\Annotations\145\0209.txt,1,221,271,292,328,145
Test\Images\129\0067.jpg,Test\Annotations\129\0067.txt,1,401,180,457,245,129
Test\Images\120\0001.jpg,Test\Annotations\120\0001.txt,0,,,,,120
Test\Images\119\0197.jpg,Test\Annotations\119\0197.txt,1,245,192,311,249,119
Test\Images\148\0031.jpg,Test\Annotations\148\0031.txt,0,,,,,148
Test\Images\136\0324.jpg,Test\Annotations\136\0324.txt,0,,,,,136
Test\Images\136\0244.jpg,Test\Annotations\136\0244.txt,0,,,,,136
Test\Images\155\0009.jpg,Test\Annotations\155\0009.txt,0,,,,,155
Test\Images\134\0011.jpg,Test\Annotations\134\0011.txt,1,5,304,75,433,134
Test\Images\149\0101.jpg,Test\Annotations\149\0101.txt,1,90,202,214,262,149
Test\Images\110\0124.jpg,Test\Annotations\110\0124.txt,1,386,112,476,228,110
Test\Images\126\0077.jpg,Test\Annotations\126\0077.txt,1,55,6,500,366,126
Test\Images\114\0259.jpg,Test\Annotations\114\0259.txt,1,284,239,347,301,114
Test\Images\139\0301.jpg,Test\Annotations\139\0301.txt,1,3,138,77,386,139
Test\Images\115\0328.jpg,Test\Annotations\115\0328.txt,1,462,19,500,93,115
Test\Images\128\0245.jpg,Test\Annotations\128\0245.txt,1,217,376,333,476,128
Test\Images\119\0017.jpg,Test\Annotations\119\0017.txt,1,350,430,393,467,119
Test\Images\113\0018.jpg,Test\Annotations\113\0018.txt,0,,,,,113
Test\Images\145\0195.jpg,Test\Annotations\145\0195.txt,1,230,263,301,320,145
Test\Images\131\0183.jpg,Test\Annotations\131\0183.txt,1,274,188,435,369,131
Test\Images\149\0054.jpg,Test\Annotations\149\0054.txt,1,132,135,288,239,149
Test\Images\129\0044.jpg,Test\Annotations\129\0044.txt,1,405,156,439,198,129
Test\Images\102\0030.jpg,Test\Annotations\102\0030.txt,1,316,244,409,376,102
Test\Images\123\0076.jpg,Test\Annotations\123\0076.txt,1,375,123,440,214,123
Test\Images\160\0167.jpg,Test\Annotations\160\0167.txt,1,390,264,447,325,160
Test\Images\145\0089.jpg,Test\Annotations\145\0089.txt,1,178,223,249,280,145
Test\Images\110\0063.jpg,Test\Annotations\110\0063.txt,1,536,110,559,160,110
Test\Images\127\0694.jpg,Test\Annotations\127\0694.txt,1,293,132,325,166,127
Test\Images\115\0011.jpg,Test\Annotations\115\0011.txt,1,134,92,222,184,115
Test\Images\145\0073.jpg,Test\Annotations\145\0073.txt,1,151,205,215,256,145
Test\Images\133\0224.jpg,Test\Annotations\133\0224.txt,1,1,176,190,398,133
Test\Images\126\0027.jpg,Test\Annotations\126\0027.txt,0,,,,,126
Test\Images\143\0242.jpg,Test\Annotations\143\0242.txt,1,343,105,391,154,143
Test\Images\136\0299.jpg,Test\Annotations\136\0299.txt,0,,,,,136
Test\Images\128\0020.jpg,Test\Annotations\128\0020.txt,0,,,,,128
Test\Images\137\0249.jpg,Test\Annotations\137\0249.txt,1,286,352,490,475,137
Test\Images\155\0091.jpg,Test\Annotations\155\0091.txt,1,354,195,431,280,155
Test\Images\120\0110.jpg,Test\Annotations\120\0110.txt,0,,,,,120
Test\Images\103\0025.jpg,Test\Annotations\103\0025.txt,0,,,,,103
Test\Images\131\0238.jpg,Test\Annotations\131\0238.txt,1,323,239,433,404,131
Test\Images\128\0277.jpg,Test\Annotations\128\0277.txt,1,66,283,187,431,128
Test\Images\139\0137.jpg,Test\Annotations\139\0137.txt,1,208,450,290,476,139
Test\Images\129\0180.jpg,Test\Annotations\129\0180.txt,1,330,261,375,314,129
Test\Images\127\0488.jpg,Test\Annotations\127\0488.txt,1,325,131,363,168,127
Test\Images\131\0069.jpg,Test\Annotations\131\0069.txt,1,265,303,318,399,131
Test\Images\112\0281.jpg,Test\Annotations\112\0281.txt,1,241,162,391,335,112
Test\Images\143\0006.jpg,Test\Annotations\143\0006.txt,0,,,,,143
Test\Images\157\0161.jpg,Test\Annotations\157\0161.txt,1,113,275,214,329,157
Test\Images\112\0288.jpg,Test\Annotations\112\0288.txt,1,217,192,351,352,112
Test\Images\123\0097.jpg,Test\Annotations\123\0097.txt,1,309,110,394,239,123
Test\Images\128\0390.jpg,Test\Annotations\128\0390.txt,1,213,256,308,379,128
Test\Images\127\0228.jpg,Test\Annotations\127\0228.txt,1,274,86,313,129,127
Test\Images\160\0230.jpg,Test\Annotations\160\0230.txt,1,343,243,404,310,160
Test\Images\139\0463.jpg,Test\Annotations\139\0463.txt,1,8,113,98,326,139
Test\Images\155\0161.jpg,Test\Annotations\155\0161.txt,1,394,263,454,348,155
Test\Images\134\0053.jpg,Test\Annotations\134\0053.txt,0,,,,,134
Test\Images\108\0195.jpg,Test\Annotations\108\0195.txt,1,259,217,442,405,108
Test\Images\152\0052.jpg,Test\Annotations\152\0052.txt,0,,,,,152
Test\Images\120\0051.jpg,Test\Annotations\120\0051.txt,1,375,165,467,274,120
Test\Images\154\0012.jpg,Test\Annotations\154\0012.txt,1,397,19,436,53,154
Test\Images\127\0035.jpg,Test\Annotations\127\0035.txt,1,342,7,384,36,127
Test\Images\154\0195.jpg,Test\Annotations\154\0195.txt,1,458,64,507,110,154
Test\Images\122\0057.jpg,Test\Annotations\122\0057.txt,1,329,228,407,310,122
Test\Images\155\0040.jpg,Test\Annotations\155\0040.txt,1,323,145,404,240,155
Test\Images\145\0138.jpg,Test\Annotations\145\0138.txt,1,198,255,269,312,145
Test\Images\115\0372.jpg,Test\Annotations\115\0372.txt,1,144,40,240,161,115
Test\Images\114\0274.jpg,Test\Annotations\114\0274.txt,1,334,220,391,284,114
Test\Images\151\0386.jpg,Test\Annotations\151\0386.txt,1,174,322,231,399,151
Test\Images\102\0179.jpg,Test\Annotations\102\0179.txt,1,311,151,370,268,102
Test\Images\127\0189.jpg,Test\Annotations\127\0189.txt,1,298,44,321,79,127
Test\Images\122\0108.jpg,Test\Annotations\122\0108.txt,1,366,179,489,305,122
Test\Images\147\0101.jpg,Test\Annotations\147\0101.txt,1,42,212,145,406,147
Test\Images\148\0114.jpg,Test\Annotations\148\0114.txt,1,220,21,297,73,148
Test\Images\145\0072.jpg,Test\Annotations\145\0072.txt,1,149,203,213,254,145
Test\Images\133\0031.jpg,Test\Annotations\133\0031.txt,1,2,247,30,365,133
Test\Images\129\0070.jpg,Test\Annotations\129\0070.txt,1,399,187,456,264,129
Test\Images\134\0002.jpg,Test\Annotations\134\0002.txt,0,,,,,134
Test\Images\127\0453.jpg,Test\Annotations\127\0453.txt,1,348,117,405,176,127
Test\Images\114\0005.jpg,Test\Annotations\114\0005.txt,0,,,,,114
Test\Images\118\0318.jpg,Test\Annotations\118\0318.txt,1,450,284,530,364,118
Test\Images\105\0002.jpg,Test\Annotations\105\0002.txt,0,,,,,105
Test\Images\147\0036.jpg,Test\Annotations\147\0036.txt,0,,,,,147
Test\Images\131\0408.jpg,Test\Annotations\131\0408.txt,1,258,299,335,399,131
Test\Images\158\0122.jpg,Test\Annotations\158\0122.txt,1,313,252,503,377,158
Test\Images\132\0414.jpg,Test\Annotations\132\0414.txt,1,193,122,338,241,132
Test\Images\132\0029.jpg,Test\Annotations\132\0029.txt,0,,,,,132
Test\Images\127\0437.jpg,Test\Annotations\127\0437.txt,1,347,121,404,180,127
Test\Images\120\0095.jpg,Test\Annotations\120\0095.txt,0,,,,,120
Test\Images\110\0173.jpg,Test\Annotations\110\0173.txt,1,441,65,529,185,110
Test\Images\127\0390.jpg,Test\Annotations\127\0390.txt,1,343,183,402,239,127
Test\Images\159\0048.jpg,Test\Annotations\159\0048.txt,1,63,312,159,397,159
Test\Images\132\0298.jpg,Test\Annotations\132\0298.txt,1,147,225,345,378,132
Test\Images\133\0172.jpg,Test\Annotations\133\0172.txt,0,,,,,133
Test\Images\114\0054.jpg,Test\Annotations\114\0054.txt,1,157,216,257,348,114
Test\Images\139\0333.jpg,Test\Annotations\139\0333.txt,1,10,208,36,367,139
Test\Images\133\0199.jpg,Test\Annotations\133\0199.txt,0,,,,,133
Test\Images\116\0013.jpg,Test\Annotations\116\0013.txt,1,114,150,192,258,116
Test\Images\147\0341.jpg,Test\Annotations\147\0341.txt,0,,,,,147
Test\Images\154\0230.jpg,Test\Annotations\154\0230.txt,1,422,79,468,119,154
Test\Images\103\0040.jpg,Test\Annotations\103\0040.txt,1,60,34,89,60,103
Test\Images\123\0158.jpg,Test\Annotations\123\0158.txt,1,208,288,417,479,123
Test\Images\143\0481.jpg,Test\Annotations\143\0481.txt,1,367,242,399,277,143
Test\Images\108\0158.jpg,Test\Annotations\108\0158.txt,1,214,159,382,355,108
Test\Images\146\0090.jpg,Test\Annotations\146\0090.txt,1,133,183,194,249,146
Test\Images\128\0305.jpg,Test\Annotations\128\0305.txt,1,99,266,228,416,128
Test\Images\143\0115.jpg,Test\Annotations\143\0115.txt,1,391,169,440,218,143
Test\Images\119\0083.jpg,Test\Annotations\119\0083.txt,1,259,274,297,308,119
Test\Images\120\0199.jpg,Test\Annotations\120\0199.txt,0,,,,,120
Test\Images\101\0083.jpg,Test\Annotations\101\0083.txt,1,391,169,430,249,101
Test\Images\132\0021.jpg,Test\Annotations\132\0021.txt,1,310,2,435,37,132
Test\Images\106\0077.jpg,Test\Annotations\106\0077.txt,1,229,51,412,214,106
Test\Images\135\0077.jpg,Test\Annotations\135\0077.txt,1,433,332,504,462,135
Test\Images\101\0112.jpg,Test\Annotations\101\0112.txt,1,491,196,538,323,101
Test\Images\158\0032.jpg,Test\Annotations\158\0032.txt,1,322,396,447,447,158
Test\Images\132\0289.jpg,Test\Annotations\132\0289.txt,1,140,73,308,212,132
Test\Images\139\0434.jpg,Test\Annotations\139\0434.txt,1,0,144,125,359,139
Test\Images\139\0042.jpg,Test\Annotations\139\0042.txt,1,102,244,159,292,139
Test\Images\102\0073.jpg,Test\Annotations\102\0073.txt,1,287,207,360,316,102
Test\Images\143\0495.jpg,Test\Annotations\143\0495.txt,1,369,163,401,200,143
Test\Images\127\0711.jpg,Test\Annotations\127\0711.txt,1,283,128,315,162,127
Test\Images\131\0336.jpg,Test\Annotations\131\0336.txt,1,354,222,446,348,131
Test\Images\133\0349.jpg,Test\Annotations\133\0349.txt,0,,,,,133
Test\Images\155\0202.jpg,Test\Annotations\155\0202.txt,1,302,134,351,211,155
Test\Images\133\0185.jpg,Test\Annotations\133\0185.txt,0,,,,,133
Test\Images\147\0409.jpg,Test\Annotations\147\0409.txt,1,116,167,236,362,147
Test\Images\154\0275.jpg,Test\Annotations\154\0275.txt,1,381,63,427,103,154
Test\Images\103\0131.jpg,Test\Annotations\103\0131.txt,1,150,139,200,193,103
Test\Images\114\0361.jpg,Test\Annotations\114\0361.txt,1,229,170,257,202,114
Test\Images\115\0332.jpg,Test\Annotations\115\0332.txt,1,471,17,506,90,115
Test\Images\110\0049.jpg,Test\Annotations\110\0049.txt,0,,,,,110
Test\Images\143\0037.jpg,Test\Annotations\143\0037.txt,1,530,236,559,285,143
Test\Images\136\0121.jpg,Test\Annotations\136\0121.txt,0,,,,,136
Test\Images\104\0104.jpg,Test\Annotations\104\0104.txt,1,39,176,277,406,104
Test\Images\129\0059.jpg,Test\Annotations\129\0059.txt,1,394,139,448,199,129
Test\Images\134\0063.jpg,Test\Annotations\134\0063.txt,1,3,322,53,425,134
Test\Images\104\0125.jpg,Test\Annotations\104\0125.txt,1,0,65,165,292,104
Test\Images\129\0208.jpg,Test\Annotations\129\0208.txt,1,316,275,358,331,129
Test\Images\131\0131.jpg,Test\Annotations\131\0131.txt,1,322,280,428,426,131
Test\Images\151\0137.jpg,Test\Annotations\151\0137.txt,1,120,370,208,470,151
Test\Images\101\0075.jpg,Test\Annotations\101\0075.txt,1,350,184,392,266,101
Test\Images\156\0032.jpg,Test\Annotations\156\0032.txt,1,98,35,158,85,156
Test\Images\137\0118.jpg,Test\Annotations\137\0118.txt,0,,,,,137
Test\Images\160\0020.jpg,Test\Annotations\160\0020.txt,1,295,192,348,248,160
Test\Images\128\0300.jpg,Test\Annotations\128\0300.txt,1,86,274,215,424,128
Test\Images\103\0108.jpg,Test\Annotations\103\0108.txt,1,17,184,57,240,103
Test\Images\133\0420.jpg,Test\Annotations\133\0420.txt,1,7,291,191,470,133
Test\Images\103\0064.jpg,Test\Annotations\103\0064.txt,1,99,135,134,174,103
Test\Images\124\0084.jpg,Test\Annotations\124\0084.txt,0,,,,,124
Test\Images\147\0008.jpg,Test\Annotations\147\0008.txt,0,,,,,147
Test\Images\150\0205.jpg,Test\Annotations\150\0205.txt,1,192,190,255,242,150
Test\Images\132\0260.jpg,Test\Annotations\132\0260.txt,1,107,113,341,296,132
Test\Images\125\0088.jpg,Test\Annotations\125\0088.txt,1,356,200,436,381,125
Test\Images\147\0127.jpg,Test\Annotations\147\0127.txt,0,,,,,147
Test\Images\155\0233.jpg,Test\Annotations\155\0233.txt,1,460,218,511,279,155
Test\Images\160\0210.jpg,Test\Annotations\160\0210.txt,1,335,237,396,304,160
Test\Images\115\0357.jpg,Test\Annotations\115\0357.txt,1,130,25,206,134,115
Test\Images\126\0036.jpg,Test\Annotations\126\0036.txt,0,,,,,126
Test\Images\110\0043.jpg,Test\Annotations\110\0043.txt,0,,,,,110
Test\Images\151\0405.jpg,Test\Annotations\151\0405.txt,1,168,288,214,359,151
Test\Images\154\0239.jpg,Test\Annotations\154\0239.txt,1,404,60,450,100,154
Test\Images\129\0228.jpg,Test\Annotations\129\0228.txt,1,309,262,355,318,129
Test\Images\139\0394.jpg,Test\Annotations\139\0394.txt,1,39,108,181,313,139
Test\Images\143\0132.jpg,Test\Annotations\143\0132.txt,1,516,187,551,237,143
Test\Images\105\0106.jpg,Test\Annotations\105\0106.txt,1,47,96,125,147,105
Test\Images\130\0128.jpg,Test\Annotations\130\0128.txt,1,244,87,332,195,130
Test\Images\133\0367.jpg,Test\Annotations\133\0367.txt,0,,,,,133
Test\Images\139\0452.jpg,Test\Annotations\139\0452.txt,1,0,145,87,371,139
Test\Images\103\0121.jpg,Test\Annotations\103\0121.txt,1,108,106,155,158,103
Test\Images\114\0366.jpg,Test\Annotations\114\0366.txt,1,200,176,233,210,114
Test\Images\112\0049.jpg,Test\Annotations\112\0049.txt,1,70,286,308,479,112
Test\Images\149\0103.jpg,Test\Annotations\149\0103.txt,1,99,209,223,269,149
Test\Images\136\0303.jpg,Test\Annotations\136\0303.txt,0,,,,,136
Test\Images\132\0357.jpg,Test\Annotations\132\0357.txt,1,152,106,314,250,132
Test\Images\133\0152.jpg,Test\Annotations\133\0152.txt,0,,,,,133
Test\Images\103\0037.jpg,Test\Annotations\103\0037.txt,1,51,39,77,67,103
Test\Images\158\0200.jpg,Test\Annotations\158\0200.txt,0,,,,,158
Test\Images\154\0007.jpg,Test\Annotations\154\0007.txt,1,420,3,450,25,154
Test\Images\115\0223.jpg,Test\Annotations\115\0223.txt,1,313,83,463,215,115
Test\Images\115\0054.jpg,Test\Annotations\115\0054.txt,1,320,56,393,137,115
Test\Images\132\0083.jpg,Test\Annotations\132\0083.txt,1,240,52,398,178,132
Test\Images\102\0118.jpg,Test\Annotations\102\0118.txt,1,176,259,245,393,102
Test\Images\145\0118.jpg,Test\Annotations\145\0118.txt,1,193,239,264,296,145
Test\Images\119\0025.jpg,Test\Annotations\119\0025.txt,1,330,389,391,444,119
Test\Images\156\0053.jpg,Test\Annotations\156\0053.txt,1,13,166,68,226,156
Test\Images\154\0120.jpg,Test\Annotations\154\0120.txt,1,347,116,376,146,154
Test\Images\120\0003.jpg,Test\Annotations\120\0003.txt,0,,,,,120
Test\Images\118\0140.jpg,Test\Annotations\118\0140.txt,1,429,292,452,329,118
Test\Images\129\0182.jpg,Test\Annotations\129\0182.txt,1,329,261,374,314,129
Test\Images\160\0383.jpg,Test\Annotations\160\0383.txt,1,433,281,487,334,160
Test\Images\119\0091.jpg,Test\Annotations\119\0091.txt,1,272,286,310,320,119
Test\Images\105\0111.jpg,Test\Annotations\105\0111.txt,1,18,54,64,95,105
Test\Images\127\0532.jpg,Test\Annotations\127\0532.txt,1,343,139,390,181,127
Test\Images\146\0094.jpg,Test\Annotations\146\0094.txt,1,112,180,173,246,146
Test\Images\136\0032.jpg,Test\Annotations\136\0032.txt,1,236,179,376,365,136
Test\Images\108\0199.jpg,Test\Annotations\108\0199.txt,1,256,215,439,403,108
Test\Images\128\0467.jpg,Test\Annotations\128\0467.txt,1,211,212,317,350,128
Test\Images\139\0189.jpg,Test\Annotations\139\0189.txt,1,180,1,404,271,139
Test\Images\129\0009.jpg,Test\Annotations\129\0009.txt,0,,,,,129
Test\Images\108\0102.jpg,Test\Annotations\108\0102.txt,1,248,314,392,439,108
Test\Images\120\0100.jpg,Test\Annotations\120\0100.txt,0,,,,,120
Test\Images\145\0186.jpg,Test\Annotations\145\0186.txt,1,229,280,300,337,145
Test\Images\158\0139.jpg,Test\Annotations\158\0139.txt,1,290,272,480,397,158
Test\Images\114\0103.jpg,Test\Annotations\114\0103.txt,1,207,307,279,399,114
Test\Images\108\0139.jpg,Test\Annotations\108\0139.txt,1,226,159,394,355,108
Test\Images\131\0309.jpg,Test\Annotations\131\0309.txt,1,282,232,505,463,131
Test\Images\128\0005.jpg,Test\Annotations\128\0005.txt,0,,,,,128
Test\Images\131\0049.jpg,Test\Annotations\131\0049.txt,1,373,181,408,241,131
Test\Images\122\0118.jpg,Test\Annotations\122\0118.txt,1,356,165,479,291,122
